,ID_new,avg_ndvi_1_year_before,std_ndvi_1_year_before,avg_ndvi_5_year_before,std_ndvi_5_year_before,lon,lat,avg_slope,ID,Fire_ID,bi,pr,tmmx,srad,fm1000,vs,tmmx,pr,erc,eto,etr,fm1000,tmmn,vpd,rmax,rmin,sph,srad,Acres,landcover,entropy_la,Year,StartMonth,Fire_Type
10,CA4096712232419990823_A,0.6256138230723403,0.09305552182535122,0.6439525611396137,0.10088820123193123,-116.6557295161948,33.32380062201383,891.7411049240263,CA4096712232419990823,CA4096712232419990823,28.763734880170222,5.744607699209481,293.91773417229194,208.8239525703729,16.699932628562983,3.4516142825290874,293.91773417229194,5.744607699209481,39.29069112580506,3.9510728983926606,5.45673185985404,16.699932628562983,280.5683140307039,1.1832830638742065,71.24906317669443,35.05456360125663,0.005476982603080195,208.8239525703729,3292.0,evergreen_forest,0.356069165006779,1999,8,WF
11,CA3959912231720000505_A,0.28534467069974456,0.150544337454155,0.34413085529649573,0.20466871246801702,-116.82498209354826,33.35352545251008,101.2789547075702,CA3959912231720000505,CA3959912231720000505,34.24405883788129,1.3824127746462986,297.60601507738187,215.13438213865527,15.853299953408383,4.438319045222119,297.60601507738187,1.3824127746462986,38.659131780756915,4.491379025286495,6.300646617347567,15.853299953408383,282.4028317245406,1.2507117892505437,85.06961707361735,35.31312346178089,0.006856425840508202,215.13438213865527,1112.0,shrub_scrub,1.069041114043621,2000,5,UNK
12,CA4069812251020080622_A,0.5718925509574225,0.08187259990705283,0.594256656366842,0.07950610682027648,-118.36351343838157,33.359167877116356,743.128308768998,CA4069812251020080622,CA4069812251020080622,28.297867320483398,5.107297539289128,293.7117770389181,210.57698346861946,16.062362492879984,2.945019001448461,293.7117770389181,5.107297539289128,41.41706017303719,3.72836503658279,5.040569575592088,16.062362492879984,280.8613765495411,1.1969939989990988,70.50785614777125,35.58502664909682,0.005337065920631986,210.57698346861946,29346.0,shrub_scrub,0.827702420747226,2008,6,WF
13,CA3965812261019880826_A,,,,,-116.72105251418418,33.38875324843977,537.3089840100139,CA3965812261019880826,CA3965812261019880826,32.053412679818635,1.5912442467167431,296.336081102645,215.91317031296182,15.244161852502321,3.344309425139757,296.336081102645,1.5912442467167431,42.11484360672429,4.069322622791095,5.5663848325067615,15.244161852502321,281.4949872048097,1.279415664761207,78.96736766545105,34.134232346551485,0.006115748963724077,215.91317031296182,1691.0,grassland_herbaceous,0.890345813538337,1988,8,WF
14,CA3976112380020080623_A,0.7606878108155468,0.07746083004552641,0.7480277109032112,0.07198121947015955,-118.45272307722071,33.410296197867574,305.8886782096704,CA3976112380020080623,CA3976112380020080623,26.236632024428566,4.2000693321222995,291.65814656010684,209.69666082925366,20.717353415088695,6.107176187859761,291.65814656010684,4.2000693321222995,22.802403949088934,3.2868021708015114,4.508486301379834,20.717353415088695,280.1597338462618,0.5835434822627159,90.67968626162825,50.51092993434826,0.006800019250371283,209.69666082925366,2087.0,evergreen_forest,0.558990705551866,2008,6,WF
15,CA4035712344220150731_A,0.6856920502836876,0.06645470066475687,0.6688982833529054,0.07978373770673489,-117.11892553101434,33.43915267135102,1036.6148374991053,CA4035712344220150731,CA4035712344220150731,24.21808219017264,4.312515178420991,291.6926546847179,212.17602621597177,18.73491943840728,3.732139724305394,291.6926546847179,4.312515178420991,30.61735068110768,3.44099840510894,4.621719090405845,18.73491943840728,277.8558194402842,0.843510618248454,82.66570255343096,40.57309992404114,0.005724918711801505,212.17602621597177,8561.0,evergreen_forest,0.698474173748818,2015,7,WF
16,CA4114112280520140802_A,0.6951235627329058,0.05501907491646944,0.6215915087750952,0.11716569040096927,-117.30637821417649,33.445390809020275,1714.3203524082617,CA4114112280520140802,CA4114112280520140802,23.048565146009732,4.277622799865074,286.291583480071,208.38883077398307,18.00050612317949,3.613920084043228,286.291583480071,4.277622799865074,32.609210449686245,2.925121270432404,3.7824865741801346,18.00050612317949,275.7272545762072,0.6365179418651963,75.66566573129698,42.084752904977606,0.004831189626029458,208.38883077398307,6402.0,shrub_scrub,0.749233506802772,2014,8,WF
17,CA4072112286319940712_A,0.6330190906776274,0.08619849726551675,0.6255340480717385,0.09142055362003372,-116.66506201707725,33.44759938229729,852.091569252568,CA4072112286319940712,CA4072112286319940712,24.876063743570647,2.507923707522751,292.93713704855656,211.06255923096197,16.919126731357533,2.6368290518897,292.93713704855656,2.507923707522751,36.57064649119356,3.3992693969753027,4.502841094250966,16.919126731357533,277.310091789502,1.031884358194662,80.70545710810147,36.46177968088159,0.005166847409650631,211.06255923096197,1782.0,shrub_scrub,0.792129682461461,1994,7,WF
18,CA4003612349819900923_A,0.543102059989482,0.08186176018832307,0.543102059989482,0.08186176018832307,-116.84257899501321,33.49993455711979,310.43246816575424,CA4003612349819900923,CA4003612349819900923,31.126653616129854,3.9811951713054015,295.17865172239846,213.0018591382408,18.352625867115453,5.132268164477415,295.17865172239846,3.9811951713054015,32.467937619971394,4.356340264189677,6.224321931012459,18.352625867115453,280.07924284429646,1.0914324785237492,83.6550668496586,38.91560831888209,0.006196886237376697,213.0018591382408,1475.0,grassland_herbaceous,0.871969670675985,1990,9,WF
19,CA4098212158120080621_A,0.38773896326247864,0.09032538299962034,0.41969712852703706,0.07238588848467865,-117.60512013404968,33.507918189996076,913.5477797142377,CA4098212158120080621,CA4098212158120080621,28.351141968368758,1.35735583718439,293.1772118444313,209.84849842185582,16.2343465835306,3.2854733427326277,293.1772118444313,1.35735583718439,37.65239662683318,3.7442524169988505,5.208904160060542,16.2343465835306,274.62574430397643,1.0613601360004574,84.50273091705635,30.26036988540293,0.0046025112187342955,209.84849842185582,2030.0,grassland_herbaceous,0.505170094458612,2008,6,WF
20,CA3988312279019940827_A,0.47368520043331286,0.07436751981630323,0.47680263947174906,0.06228111876096669,-117.28382896395189,33.515284509367355,1107.3702033837537,CA3988312279019940827,CA3988312279019940827,30.798629449658094,2.403844007698651,290.2078303845156,214.40479251055092,14.990025468031847,3.3179313922582296,290.2078303845156,2.403844007698651,42.649616996721335,3.4598000759142944,4.578569255689646,14.990025468031847,279.9396564318789,0.8967463088511177,70.44050572169772,38.0075284577411,0.005382097924317531,214.40479251055092,2776.0,grassland_herbaceous,0.85059211963191,1994,8,WF
21,CA4036812200519980802_A,0.46649511052391773,0.10223636119415466,0.38572329596805016,0.11191466890162272,-116.77054254269748,33.51690617872395,390.3672467194834,CA4036812200519980802,CA4036812200519980802,35.6338078226004,2.125327427359261,296.76216012637417,209.55767890457264,15.444913301431633,4.959793222663158,296.76216012637417,2.125327427359261,42.300208554466785,4.575885845570866,6.5255830123355185,15.444913301431633,282.87578372053156,1.3599058262914692,75.14710304891976,34.90992014136009,0.0062132357459466535,209.55767890457264,1379.0,grassland_herbaceous,1.075459722851771,1998,8,WF
22,CA4090212304019870830_A,,,,,-116.85142741618323,33.58051396928891,1517.8687902634672,CA4090212304019870830,CA4090212304019870830,25.759972862966162,3.2783636123909212,287.9524814643596,210.86695298961791,16.94540617193197,3.44224624353758,287.9524814643596,3.2783636123909212,36.114032148651674,3.142187975484525,4.1248980794686725,16.94540617193197,276.3058785356903,0.7308050677356206,73.775055728253,39.91351659141374,0.004935951283995325,210.86695298961791,3404.0,shrub_scrub,0.804389700528293,1987,8,WF
23,CA4025912391820030930_A,0.7205528734489692,0.10607826434719342,0.7509892013717051,0.08336037203337322,-116.78425372695631,33.58788937995183,513.0443116535864,CA4025912391820030930,CA4025912391820030930,21.66173382755947,4.128980912420819,292.9069283975989,208.4362422090874,20.437842941643748,4.042468989159847,292.9069283975989,4.128980912420819,24.354941775010534,3.4405845122180434,4.632087721990271,20.437842941643748,280.33402541253685,0.7677332215095042,91.56784750696438,46.02319716785155,0.00656294983424551,208.4362422090874,10883.0,shrub_scrub,0.844394249612283,2003,9,WF
24,CA4119812272519870831_A,,,,,-117.79386729319965,33.59228307604781,1824.8503073767467,CA4119812272519870831,CA4119812272519870831,23.189364984090883,4.453403901095254,285.3101387516046,208.9166249376885,17.84412106579404,3.7511265012590105,285.3101387516046,4.453403901095254,32.809276309725114,2.922096910441616,3.8033145329478337,17.84412106579404,275.0722146001337,0.6162461599550844,74.41501052720142,41.02533041972091,0.004479672449361051,208.9166249376885,2463.0,evergreen_forest,1.390542215745372,1987,8,WF
25,CA4024312331620110923_A,0.666384626684711,0.051454009867116464,0.6408089543601727,0.07051880373538705,-117.60590765807567,33.59953991634504,1227.8364586372445,CA4024312331620110923,CA4024312331620110923,23.473040341607838,4.675603652526266,290.70041685640984,213.4750144013996,18.711949003590473,3.6218705591242504,290.70041685640984,4.675603652526266,31.190187643704352,3.2603971895541015,4.2992571535157875,18.711949003590473,277.2744428850331,0.7953137470126544,81.14973656877638,40.33860718093304,0.005553518867688553,213.4750144013996,1114.0,evergreen_forest,0.901768763441407,2011,9,WF
26,CA4034212258719900809_A,0.39639888772028536,0.08082729277169075,0.39639888772028536,0.08082729277169075,-116.88175856985373,33.60765938980383,293.21889314120864,CA4034212258719900809,CA4034212258719900809,28.936206387876283,2.2175506526417332,296.98078846529035,211.73217467229404,15.187786081752915,2.5617850303966185,296.98078846529035,2.2175506526417332,43.249407770738785,3.8751153947202703,5.200986774566213,15.187786081752915,283.1227874415963,1.4001503606770351,74.83992983688923,34.54000414328064,0.006125709580768667,211.73217467229404,3447.0,evergreen_forest,0.977873143971046,1990,8,RX
27,CA3996312371720060924_A,0.7686720700292924,0.07633588687027486,0.7554754985611563,0.0950557085918219,-117.2209341891499,33.608790576927156,559.0074623287264,CA3996312371720060924,CA3996312371720060924,26.694295694983722,5.242388389152214,292.98054351702496,212.12954368568913,20.199015972758403,5.324176539205359,292.98054351702496,5.242388389152214,25.8987533909399,3.7421910446926727,5.213428770606957,20.199015972758403,279.66246019540455,0.7865828210824746,90.20941960025473,43.2640553886618,0.006373530568099244,212.12954368568913,1238.0,shrub_scrub,0.433060331861947,2006,9,WF
28,CA3970812376820080621_A,0.7887714306290199,0.06021765220169415,0.77276053142885,0.09334189194493121,-116.90668415493846,33.65775886759383,310.8466628176455,CA3970812376820080621,CA3970812376820080621,26.554467408785218,4.4123243002051336,292.08049864774017,210.66101520163284,20.611692631834952,5.888125701510713,292.08049864774017,4.4123243002051336,23.744608501713632,3.3787061327763186,4.642409001963298,20.611692631834952,280.01751446331593,0.6271143076075271,90.2682850228709,49.2850519911237,0.0067581006998397785,210.66101520163284,5520.0,grassland_herbaceous,0.829654826725526,2008,6,WF
29,CA4015912260019900830_A,0.38186843640915563,0.07669182548773913,0.38186843640915563,0.07669182548773913,-116.72114945471832,33.680058988760074,392.57675590703803,CA4015912260019900830,CA4015912260019900830,29.57051517309748,2.002090321818981,296.5307618140601,212.5677333224761,15.120848096256276,2.8238641805367934,296.5307618140601,2.002090321818981,43.15147989117402,3.8624822439703643,5.157544621654466,15.120848096256276,283.6264953985731,1.3466012355301717,75.25926121542437,36.24350213701643,0.0064118083292018825,212.5677333224761,4885.0,evergreen_forest,0.763322898847685,1990,8,UNK
30,CA4038712317320150730_A,0.6344881381048173,0.0739090524622452,0.6336349246855278,0.08311746086967006,-116.91170235465088,33.68456318191389,1242.7939367602326,CA4038712317320150730,CA4038712317320150730,24.397034900887835,4.757659507152091,290.90975497976626,212.1632141620605,18.29003935990317,3.459176475329102,290.90975497976626,4.757659507152091,32.846334238840015,3.36299891801027,4.474354922378992,18.29003935990317,277.56345371473014,0.8553889644040606,79.55009285607436,39.6441094692935,0.0053973283504855805,212.1632141620605,3003.0,shrub_scrub,0.787065246782728,2015,7,WF
31,CA4044412185520050826_A,0.5155226041720014,0.06284267494181693,0.48509657060356237,0.07351443379724291,-116.86680151476858,33.69155930336119,706.2252681649243,CA4044412185520050826,CA4044412185520050826,30.118650224605137,2.4589043587103183,294.78963838462545,211.21325632622,15.852087126446323,3.6699933928110373,294.78963838462545,2.4589043587103183,40.72273679011082,3.923849531351036,5.396758856573544,15.852087126446323,280.7308127450545,1.194864405073765,74.81728258716852,34.49753948850831,0.0057197735962007615,211.21325632622,2296.0,grassland_herbaceous,0.467499832334134,2005,8,WF
32,CA4083712302219870830_A,,,,,-116.80438527053043,33.70569298771524,1271.3484201952933,CA4083712302219870830,CA4083712302219870830,26.763701303899005,3.3351139224569812,290.0709513254672,211.18670102855623,16.84218430577991,3.332987475664597,290.0709513254672,3.3351139224569812,37.27167602489784,3.3658948120071903,4.497927474627357,16.84218430577991,276.897131857466,0.8678836029741429,74.65296329056717,37.53019190336627,0.004975917605811449,211.18670102855623,10532.0,shrub_scrub,0.299153367257531,1987,8,WF
33,CA3953112272720030903_A,0.6376854473369569,0.11935420232686769,0.641124244981296,0.09923198268291482,-117.11768719538016,33.729343574983055,1342.0409227683053,CA3953112272720030903,CA3953112272720030903,30.017812044923378,2.655341970865227,290.1089353625614,218.17506915186632,14.615279379804106,2.682859038697126,290.1089353625614,2.655341970865227,45.02991204792304,3.3410033877036516,4.323215805798369,14.615279379804106,279.95168442141625,0.9438668195678114,67.96885608998295,35.825920738454705,0.004989806105657097,218.17506915186632,2122.0,evergreen_forest,0.321256085674809,2003,9,WF
34,CA4029612214019990823_A,0.2952018418317489,0.07118811019818418,0.33663809643272313,0.10332195625940621,-117.4826336683626,33.8135089617095,183.30329375245165,CA4029612214019990823,CA4029612214019990823,35.73973713411685,2.006414908035297,297.1663548469402,210.9143984864228,15.156588624044895,4.6138392918677,297.1663548469402,2.006414908035297,43.333182872876414,4.590262213751984,6.53479060370196,15.156588624044895,282.95663568579454,1.4011214671739871,75.50422419755947,33.71893913137001,0.006062106248864037,210.9143984864228,6099.0,shrub_scrub,1.051984860670544,1999,8,WF
35,CA4038012294620080907_A,0.5189685431881012,0.06357636258986196,0.561012282481,0.08217737727806311,-117.74668798031952,33.827789665903694,1050.3121298711085,CA4038012294620080907,CA4038012294620080907,25.832347172008443,2.6256166829724323,291.9365839670921,211.92517170826358,16.558781329473025,2.7330691477884854,291.9365839670921,2.6256166829724323,37.732543144244104,3.3239115516509052,4.34382706922045,16.558781329473025,278.39531730500835,0.9517234059763012,77.66753796643653,37.99165210886427,0.005389261860086758,211.92517170826358,3133.0,shrub_scrub,0.780819597150001,2008,9,WF
36,CA4056412196919850827_A,,,,,-117.50221558995918,33.858830743025095,614.2343678467881,CA4056412196919850827,CA4056412196919850827,30.542661026195265,2.5854003116175908,295.7782216966652,209.0174731854589,16.26335394687185,3.9304153787895166,295.7782216966652,2.5854003116175908,39.48562534890762,4.1342962103006755,5.762540561300278,16.26335394687185,281.2328913017177,1.2556343291157217,76.62037333307083,35.22599854714821,0.00600097894787046,209.0174731854589,4627.0,evergreen_forest,0.197092942559332,1985,8,RX
37,CA4007812267920080506_A,0.5025276161837107,0.05050193505627854,0.5364435790134495,0.06669676426244286,-116.08793494623004,33.87939989733981,660.3398786731132,CA4007812267920080506,CA4007812267920080506,29.14996071062008,2.5715740508501397,293.94653683291193,211.98477618137377,15.720531845472207,3.0753438598384415,293.94653683291193,2.5715740508501397,41.08356893305908,3.733762020256985,5.014604182519596,15.720531845472207,281.1480369438612,1.15365810096571,76.15734785899872,35.85449552266257,0.005703449558734693,211.98477618137377,1769.0,evergreen_forest,0.53709476375957,2008,5,WF
38,CA3954412296820080621_A,0.5670829400339101,0.0938619500873495,0.5949922098847968,0.08811924130934949,-117.62283605000205,33.90706581419452,1650.1024965720196,CA3954412296820080621,CA3954412296820080621,30.83888480030547,4.339379957048648,290.0993019957219,218.1688278913476,15.674731550009021,3.419211492474441,290.0993019957219,4.339379957048648,42.71288384313364,3.4637067773724395,4.587794806673703,15.674731550009021,279.99194961621646,0.9166204043155991,67.70407265653634,36.24176707819494,0.005194501924503932,218.1688278913476,1785.0,grassland_herbaceous,0.859135980505775,2008,6,WF
39,CA4033512251120130909_A,0.43027406697839654,0.07203864132881972,0.43982340461708364,0.08116032081740339,-116.7416596358816,33.945493773595864,272.42493856552517,CA4033512251120130909,CA4033512251120130909,29.346374728850762,2.568064239198299,297.0212238835264,211.41548815131222,15.355243580163613,2.724627283249854,297.0212238835264,2.568064239198299,43.08530802836262,3.9525839028773557,5.345434096300422,15.355243580163613,283.3292043616176,1.4126857460190727,73.8698817583679,34.837146636164505,0.006146274912851143,211.41548815131222,8268.0,evergreen_forest,0.26556227398681,2013,9,WF
40,CA4047812246920120705_A,0.5093725490540062,0.04103500937884885,0.48177546876642724,0.07593435852318214,-116.56756471784708,33.96728130306891,231.77642268104537,CA4047812246920120705,CA4047812246920120705,29.955133187335488,2.7081610882657188,297.2140795858426,211.91628263253995,15.253058395178549,2.7533110139298573,297.2140795858426,2.7081610882657188,43.74532288533813,4.0073489354195235,5.439555698517199,15.253058395178549,283.49949020007637,1.4418588885449488,73.11197048728484,34.323416053854956,0.006099826792624066,211.91628263253995,1440.0,mixed_forest,1.136545728697665,2012,7,WF
41,CA3998112259119840712_A,,,,,-117.20099438401668,33.961494505994104,403.36380589776564,CA3998112259119840712,CA3998112259119840712,31.12630620150589,2.0377916306196076,296.4258218959724,213.7369560809427,15.180803599449149,3.3113123088257628,296.4258218959724,2.0377916306196076,42.8082441217758,4.027402445477165,5.454970215688695,15.180803599449149,283.66062942741024,1.3257041719892528,75.90323000396359,36.340144524406654,0.006494339377329733,213.7369560809427,2868.0,grassland_herbaceous,0.529264053559793,1984,7,WF
42,CA4063112184820031027_A,0.6141132543802628,0.06447376221504045,0.6170967218782198,0.06955096599898741,-119.8615434306495,33.99485266993872,897.0805091289232,CA4063112184820031027,CA4063112184820031027,28.201718080892622,2.990936867149625,293.33990143210576,213.1161640589586,16.507438827601334,3.3617242427244616,293.33990143210576,2.990936867149625,38.60326324858109,3.7246810083722637,5.056887348930651,16.507438827601334,279.64912304557583,1.0695048641009173,75.03195687285856,36.12155992207099,0.005610405108330957,213.1161640589586,1238.0,shrub_scrub,0.80680655963864,2003,10,WF
43,CA4063812276420080621_A,0.6829218086088288,0.06531635920637775,0.692395385401283,0.08072745095486618,-114.48859773996307,33.985977477652305,971.2691773498939,CA4063812276420080621,CA4063812276420080621,24.873954515027226,2.8687303090710556,291.29413586979337,211.08494004481395,16.886010306905224,2.697167236172835,291.29413586979337,2.8687303090710556,36.537457293640614,3.2561711686625943,4.295635145229959,16.886010306905224,276.20251405376746,0.9221698352467697,79.77944818287716,36.16238059759892,0.004820550540076401,211.08494004481395,1470.0,evergreen_forest,1.135904015241448,2008,6,WF
44,CA4059912202419941001_A,0.3664156380448651,0.07317884785184926,0.39618874070892696,0.07383267569883602,-114.46238129691412,34.02030360942752,395.47967456647814,CA4059912202419941001,CA4059912202419941001,32.551322177884295,2.807884374419958,296.57470329271337,208.625100138217,15.856370334134814,4.189587225688516,296.57470329271337,2.807884374419958,41.15112200259855,4.399355368406384,6.209884755152011,15.856370334134814,283.0784576818261,1.3471810699256375,73.31642303341182,35.756684207204756,0.006231232515565099,208.625100138217,1039.0,evergreen_forest,0.595950819607342,1994,10,RX
45,CA4045612355620150806_A,0.7570600218928862,0.06386865673330114,0.7355364790958707,0.07701975245648614,-116.98411395602187,34.03522222015203,1229.884381199713,CA4045612355620150806,CA4045612355620150806,24.79554029150315,4.9763941324859005,290.8830641778214,211.0756952061664,18.981741772227416,4.046593753975504,290.8830641778214,4.9763941324859005,29.827026029375833,3.537070428589612,4.831290864504542,18.981741772227416,277.49444180168774,0.8373998868638957,82.03078108305657,40.30696621820826,0.005377209372278818,211.0756952061664,1935.0,evergreen_forest,0.708687879166984,2015,8,WF
46,CA4055912254919900808_A,0.6587716151585383,0.04452242009145327,0.6587716151585383,0.04452242009145327,-116.5586044062618,34.0493629264749,471.8611712133178,CA4055912254919900808,CA4055912254919900808,28.73618034212858,4.553321403829171,295.4634143003888,211.6991140579402,16.03496701340856,2.8821214662020513,295.4634143003888,4.553321403829171,41.62774684144853,3.9037222102092026,5.317436303282961,16.03496701340856,281.27282164667724,1.3281237922070368,73.22093802259774,34.17515839612101,0.005463329685250343,211.6991140579402,3019.0,evergreen_forest,1.019504410793548,1990,8,WF
47,CA4041112189919980802_A,0.44357752651898835,0.08501345180653018,0.3915093665595921,0.09232938871439798,-117.0082681495051,34.11621213458873,509.77074899222276,CA4041112189919980802,CA4041112189919980802,33.42656539699917,2.2434568522749414,296.5481369683661,210.46855645780093,15.401069790725085,4.308862512233926,296.5481369683661,2.2434568522749414,42.44442787583496,4.372508123659819,6.160319760430202,15.401069790725085,282.36192958441535,1.3512781132126752,74.30154025619305,34.15537881549213,0.006069132704564341,210.46855645780093,1708.0,grassland_herbaceous,0.363196542320491,1998,8,WF
48,CA4119312328919870830_A,,,,,-118.29860380016859,34.1301417210735,977.182079532281,CA4119312328919870830,CA4119312328919870830,25.544697909916618,3.489203009233883,292.0813604753739,207.33883442484145,17.674899811837633,3.7370363558432396,292.0813604753739,3.489203009233883,35.0183260180522,3.562566383493827,4.835068283377551,17.674899811837633,278.6348547830831,1.0074531055747529,77.66691018664729,38.872523007839305,0.005320203905952809,207.33883442484145,17616.0,shrub_scrub,0.711193776362483,1987,8,WF
49,CA3954212303919870831_A,,,,,-118.29500320347556,34.214512930055875,1062.5603463837915,CA3954212303919870831,CA3954212303919870831,30.300729121098502,3.869479767179455,292.49072276804924,217.20424871129248,16.23036693260869,3.561954441410561,292.49072276804924,3.869479767179455,40.21431044982537,3.737915002097921,5.078198262079344,16.23036693260869,279.63099117839306,1.041141078766427,73.94081076815843,35.246206888009475,0.005284411445964072,217.20424871129248,54162.0,evergreen_forest,0.934549703983129,1987,8,WF
50,CA4035012205319990605_A,0.26152595019566033,0.07887388050765727,0.2912037123408099,0.1202115951002391,-118.92065998922047,34.251769010477894,213.20439950243744,CA4035012205319990605,CA4035012205319990605,37.1217417849971,2.0611750904045807,297.03083819332255,209.09055559706934,15.221659751817437,5.159499971578914,297.03083819332255,2.0611750904045807,43.19660737063864,4.7070650353041446,6.760425830542367,15.221659751817437,283.1568855929328,1.3897741780560549,74.5323756656097,34.269669550418804,0.006143344008946602,209.09055559706934,1240.0,shrub_scrub,0.851801300879912,1999,6,WF
